resource_id,date,linked_account_id,linked_account_name,service_code,unblended_cost,usage_amount,usage_density_24h,is_hourly_billing,traffic_volume,cost_per_request,cpu_percent,cost_rolling_7d_mean,cost_rolling_7d_std,cost_z_score,is_weekend,cost_dow_baseline,cost_vs_dow_ratio
arn:aws:rds:us-east-1:acct:db:db-1065,2026-05-29,200000000011,prod-payments,AmazonRDS,107.0086,92.2488,1.0,1,203364,0.00052619,72.86,91.4553,11.917,1.3051,0,99.686525,1.0735
arn:aws:rds:us-east-1:acct:db:db-1065,2026-05-30,200000000011,prod-payments,AmazonRDS,80.2357,69.1687,1.0,1,159438,0.00050324,21.7,93.9086,13.224,-1.0339,1,79.1668,1.0135
arn:aws:rds:us-east-1:acct:db:db-1065,2026-05-31,200000000011,prod-payments,AmazonRDS,83.201,71.725,1.0,1,178333,0.00046655,37.24,94.7958,11.7991,-0.9827,1,79.044325,1.0526
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-01,200000000011,prod-payments,AmazonRDS,71.1415,61.3289,1.0,1,140038,0.00050802,43.79,,,,1,,
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-02,200000000011,prod-payments,AmazonRDS,85.7028,73.8817,1.0,1,174921,0.00048995,72.92,,,,0,,
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-03,200000000011,prod-payments,AmazonRDS,85.4207,73.6386,1.0,1,154828,0.00055171,6.53,,,,0,,
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-04,200000000011,prod-payments,AmazonRDS,86.6876,74.7307,1.0,1,160207,0.0005411,19.28,80.755,8.3267,0.7125,0,85.56174999999999,1.0132
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-05,200000000011,prod-payments,AmazonRDS,89.0181,76.7397,1.0,1,163796,0.00054347,78.55,82.2381,7.4177,0.914,0,85.93703333333333,1.0359
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-06,200000000011,prod-payments,AmazonRDS,87.2321,75.2001,1.0,1,168014,0.0005192,10.35,83.5941,7.1035,0.5121,0,86.7073,1.0061
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-07,200000000011,prod-payments,AmazonRDS,68.9622,59.4502,1.0,1,141355,0.00048787,75.18,84.2005,6.5249,-2.3354,1,,
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-08,200000000011,prod-payments,AmazonRDS,84.1556,72.548,1.0,1,158046,0.00053248,86.25,82.0236,8.2855,0.2573,1,70.05185,1.2013
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-09,200000000011,prod-payments,AmazonRDS,87.1977,75.1705,1.0,1,172332,0.00050599,90.12,83.8827,6.7556,0.4907,0,87.089625,1.0012
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-10,200000000011,prod-payments,AmazonRDS,87.9778,75.8429,1.0,1,186601,0.00047148,11.83,84.0963,6.8458,0.567,0,87.53387500000001,1.0051
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-11,200000000011,prod-payments,AmazonRDS,86.1636,74.279,1.0,1,165784,0.00051973,21.18,84.4616,6.9948,0.2433,0,87.856425,0.9807
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-12,200000000011,prod-payments,AmazonRDS,83.7714,72.2167,1.0,1,174050,0.00048131,29.24,84.3867,6.9698,-0.0883,0,87.1428,0.9613
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-13,200000000011,prod-payments,AmazonRDS,89.4347,77.0989,1.0,1,174449,0.00051267,67.48,83.6372,6.6642,0.87,0,86.277625,1.0366
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-14,200000000011,prod-payments,AmazonRDS,72.2767,62.3075,1.0,1,145507,0.00049672,16.36,83.9519,6.9097,-1.6897,1,74.7531,0.9669
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-15,200000000011,prod-payments,AmazonRDS,73.4735,63.3392,1.0,1,141138,0.00052058,31.05,84.4254,5.7229,-1.9137,1,74.134,0.9911
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-16,200000000011,prod-payments,AmazonRDS,92.0614,79.3633,1.0,1,175839,0.00052356,28.16,82.8993,7.072,1.2955,0,86.83687499999999,1.0602
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-17,200000000011,prod-payments,AmazonRDS,91.6686,79.0246,1.0,1,197671,0.00046374,11.46,83.5942,7.7693,1.0393,0,87.857775,1.0434
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-18,200000000011,prod-payments,AmazonRDS,85.1485,73.4039,1.0,1,159339,0.00053439,21.65,84.1214,8.228,0.1248,0,89.234025,0.9542
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-19,200000000011,prod-payments,AmazonRDS,87.539,75.4647,1.0,1,174500,0.00050166,4.16,83.9764,8.1949,0.4347,0,89.5783,0.9772
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-20,200000000011,prod-payments,AmazonRDS,91.1669,78.5922,1.0,1,185883,0.00049045,42.14,84.5146,8.3022,0.8013,0,89.104375,1.0231
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-21,200000000011,prod-payments,AmazonRDS,67.2298,57.9568,1.0,1,136601,0.00049216,19.74,84.7621,8.4969,-2.0634,1,74.717,0.8998
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-22,200000000011,prod-payments,AmazonRDS,66.8084,57.5935,1.0,1,124407,0.00053701,56.94,84.0411,9.8407,-1.7512,1,74.2839,0.8994
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-23,200000000011,prod-payments,AmazonRDS,84.7441,73.0553,1.0,1,163874,0.00051713,74.28,83.0889,11.2545,0.1471,0,88.88074999999999,0.9535
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-24,200000000011,prod-payments,AmazonRDS,80.9311,69.7682,1.0,1,165519,0.00048895,77.46,82.0436,10.6032,-0.1049,0,87.149625,0.9286
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-25,200000000011,prod-payments,AmazonRDS,85.1841,73.4346,1.0,1,168429,0.00050576,45.58,80.5097,9.7185,0.481,0,86.095275,0.9894
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-26,200000000011,prod-payments,AmazonRDS,82.5242,71.1416,1.0,1,166892,0.00049448,30.96,80.5148,9.7213,0.2067,0,85.50655,0.9651
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-27,200000000011,prod-payments,AmazonRDS,88.833,76.5802,1.0,1,194181,0.00045748,20.3,79.7984,9.2928,0.9722,0,83.345875,1.0658
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-28,200000000011,prod-payments,AmazonRDS,82.7428,71.33,1.0,1,156560,0.00052851,67.43,79.465,8.8481,0.3705,1,69.9471,1.1829
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-29,200000000011,prod-payments,AmazonRDS,90.2947,77.8403,1.0,1,172924,0.00052216,59.8,81.6811,7.0285,1.2255,1,72.563625,1.2444
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-30,200000000011,prod-payments,AmazonRDS,103.2849,89.0387,1.0,1,209077,0.000494,65.62,85.0363,3.4302,5.32,0,84.3681,1.2242
arn:aws:rds:us-east-1:acct:db:db-1066,2026-03-31,200000000011,prod-payments,AmazonRDS,90.3042,77.8485,1.0,1,190698,0.00047355,17.84,87.685,7.6856,0.3408,0,89.95655,1.0039
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-01,200000000011,prod-payments,AmazonRDS,92.2035,79.4858,1.0,1,192950,0.00047786,13.11,89.024,7.1076,0.4473,0,91.23657499999999,1.0106
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-02,200000000011,prod-payments,AmazonRDS,87.8067,75.6954,1.0,1,187614,0.00046802,89.76,90.0268,6.9694,-0.3185,0,93.65639999999999,0.9375
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-03,200000000011,prod-payments,AmazonRDS,92.7018,79.9153,1.0,1,187224,0.00049514,70.0,90.7814,6.2728,0.3061,0,93.399825,0.9925
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-04,200000000011,prod-payments,AmazonRDS,70.8007,61.0351,1.0,1,155996,0.00045386,68.65,91.3341,6.2429,-3.2891,1,76.768925,0.9223
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-05,200000000011,prod-payments,AmazonRDS,70.5131,60.7872,1.0,1,132806,0.00053095,73.69,89.6281,9.6719,-1.9763,1,77.66165000000001,0.908
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-06,200000000011,prod-payments,AmazonRDS,79.9873,68.9546,1.0,1,152149,0.00052572,4.27,86.8021,12.0438,-0.5658,0,90.75405,0.8814
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-07,200000000011,prod-payments,AmazonRDS,95.3796,82.2238,1.0,1,177325,0.00053788,20.8,83.4739,9.7257,1.2241,0,88.174825,1.0817
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-08,200000000011,prod-payments,AmazonRDS,94.5026,81.4677,1.0,1,184209,0.00051302,78.85,84.199,10.4797,0.9832,0,88.96885,1.0622
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-09,200000000011,prod-payments,AmazonRDS,89.7662,77.3846,1.0,1,167676,0.00053536,87.37,84.5274,10.8034,0.4849,0,90.642825,0.9903
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-10,200000000011,prod-payments,AmazonRDS,89.5437,77.1928,1.0,1,185322,0.00048318,65.01,84.8073,10.9272,0.4334,0,89.908925,0.9959
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-11,200000000011,prod-payments,AmazonRDS,75.1832,64.8131,1.0,1,159569,0.00047116,33.42,84.3562,10.6075,-0.8648,1,78.587825,0.9567
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-12,200000000011,prod-payments,AmazonRDS,71.8572,61.9459,1.0,1,138707,0.00051805,74.59,84.9822,9.7704,-1.3434,1,76.697925,0.9369
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-13,200000000011,prod-payments,AmazonRDS,85.1367,73.3937,1.0,1,164932,0.00051619,82.07,85.1743,9.4465,-0.004,0,92.298025,0.9224
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-14,200000000011,prod-payments,AmazonRDS,94.2069,81.2129,1.0,1,186961,0.00050389,18.36,85.9099,9.1717,0.9046,0,89.7373,1.0498
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-15,200000000011,prod-payments,AmazonRDS,85.0213,73.2943,1.0,1,180439,0.00047119,32.24,85.7424,8.9786,-0.0803,0,89.663375,0.9482
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-16,200000000011,prod-payments,AmazonRDS,90.501,78.0181,1.0,1,200988,0.00045028,47.52,84.3879,8.11,0.7538,0,88.47715000000001,1.0229
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-17,200000000011,prod-payments,AmazonRDS,87.7275,75.6271,1.0,1,207481,0.00042282,60.68,84.4929,8.1955,0.3947,0,88.716475,0.9889
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-18,200000000011,prod-payments,AmazonRDS,75.0071,64.6613,1.0,1,155845,0.00048129,18.73,84.2334,8.0361,-1.1481,1,72.08855,1.0405
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-19,200000000011,prod-payments,AmazonRDS,68.7078,59.2309,1.0,1,132613,0.00051811,49.47,84.2082,8.0694,-1.9209,1,73.14015,0.9394
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-20,200000000011,prod-payments,AmazonRDS,86.7156,74.7548,1.0,1,153575,0.00056465,51.91,83.7583,8.9162,0.3317,0,89.364175,0.9704
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-21,200000000011,prod-payments,AmazonRDS,83.2859,71.7982,1.0,1,169836,0.00049039,2.37,83.9839,8.9766,-0.0778,0,87.49135,0.9519
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-22,200000000011,prod-payments,AmazonRDS,96.4758,83.1688,1.0,1,188979,0.00051051,21.09,82.4237,7.7719,1.8081,0,87.0575,1.1082
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-23,200000000011,prod-payments,AmazonRDS,89.679,77.3095,1.0,1,180128,0.00049786,76.0,84.0601,9.4374,0.5954,0,88.55120000000001,1.0127
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-24,200000000011,prod-payments,AmazonRDS,92.5775,79.8082,1.0,1,183728,0.00050388,85.05,83.9427,9.3486,0.9237,0,89.039075,1.0397
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-25,200000000011,prod-payments,AmazonRDS,73.2822,63.1743,1.0,1,148152,0.00049464,79.32,84.6355,9.8425,-1.1535,1,72.688825,1.0082
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-26,200000000011,prod-payments,AmazonRDS,81.1604,69.9658,1.0,1,170338,0.00047647,84.85,84.3891,10.1408,-0.3184,1,72.21357499999999,1.1239
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-27,200000000011,prod-payments,AmazonRDS,92.0166,79.3247,1.0,1,185345,0.00049646,82.58,86.1681,7.7394,0.7557,0,90.50455,1.0167
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-28,200000000011,prod-payments,AmazonRDS,98.7688,85.1455,1.0,1,194375,0.00050814,6.37,86.9253,8.0548,1.4704,0,92.68722500000001,1.0656
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-29,200000000011,prod-payments,AmazonRDS,100.5383,86.6709,1.0,1,183519,0.00054784,88.38,89.1372,8.9634,1.272,0,93.260475,1.078
arn:aws:rds:us-east-1:acct:db:db-1066,2026-04-30,200000000011,prod-payments,AmazonRDS,100.3352,86.4959,1.0,1,179445,0.00055914,51.35,89.7175,9.6248,1.1032,0,95.9753,1.0454
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-01,200000000011,prod-payments,AmazonRDS,87.6006,75.5178,1.0,1,177617,0.0004932,6.7,91.2399,10.427,-0.349,0,97.914725,0.8947
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-02,200000000011,prod-payments,AmazonRDS,76.2048,65.6938,1.0,1,155894,0.00048882,35.21,90.5289,10.4901,-1.3655,1,74.539375,1.0223
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-03,200000000011,prod-payments,AmazonRDS,78.5639,67.7275,1.0,1,170406,0.00046104,43.0,90.9464,9.7191,-1.274,1,74.8388,1.0498
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-04,200000000011,prod-payments,AmazonRDS,92.7269,79.937,1.0,1,184954,0.00050135,4.79,90.5755,10.1928,0.2111,0,96.81072499999999,0.9578
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-05,200000000011,prod-payments,AmazonRDS,87.3109,75.268,1.0,1,185276,0.00047125,34.25,90.6769,10.2131,-0.3296,0,95.30025,0.9162
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-06,200000000011,prod-payments,AmazonRDS,93.5961,80.6863,1.0,1,179271,0.00052209,92.82,89.0401,9.5998,0.4746,0,91.99340000000001,1.0174
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-07,200000000011,prod-payments,AmazonRDS,89.9947,77.5817,1.0,1,167603,0.00053695,11.7,88.0483,8.5108,0.2287,0,90.308625,0.9965
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-08,200000000011,prod-payments,AmazonRDS,87.6429,75.5542,1.0,1,166960,0.00052493,67.49,86.5711,6.7348,0.1591,0,90.90715,0.9641
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-09,200000000011,prod-payments,AmazonRDS,63.6805,54.897,1.0,1,129603,0.00049135,93.78,86.5772,6.7359,-3.3992,1,77.302825,0.8238
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-10,200000000011,prod-payments,AmazonRDS,80.317,69.2388,1.0,1,180152,0.00044583,3.33,84.788,10.5396,-0.4242,1,74.9024,1.0723
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-11,200000000011,prod-payments,AmazonRDS,96.0735,82.8219,1.0,1,181562,0.00052915,28.65,85.0384,10.3868,1.0624,0,89.63615000000001,1.0718
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-12,200000000011,prod-payments,AmazonRDS,90.9757,78.4273,1.0,1,184984,0.0004918,78.36,85.5165,10.8656,0.5024,0,91.82679999999999,0.9907
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-13,200000000011,prod-payments,AmazonRDS,87.4685,75.4039,1.0,1,170849,0.00051196,7.57,86.0401,11.0532,0.1292,0,91.1717,0.9594
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-14,200000000011,prod-payments,AmazonRDS,91.3754,78.7719,1.0,1,189213,0.00048292,35.12,85.1647,10.5879,0.5866,0,90.54015,1.0092
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-15,200000000011,prod-payments,AmazonRDS,92.3859,79.643,1.0,1,195219,0.00047324,34.85,85.3619,10.7051,0.6561,0,91.473275,1.01
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-16,200000000011,prod-payments,AmazonRDS,80.6783,69.5503,1.0,1,163812,0.00049251,44.71,86.0395,11.019,-0.4865,1,74.69155,1.0802
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-17,200000000011,prod-payments,AmazonRDS,79.45,68.4914,1.0,1,162150,0.00048998,7.93,88.4678,6.0007,-1.5028,1,75.80992499999999,1.048
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-18,200000000011,prod-payments,AmazonRDS,98.3289,84.7663,1.0,1,182422,0.00053902,69.07,88.3439,6.2026,1.6098,0,90.55137500000001,1.0859
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-19,200000000011,prod-payments,AmazonRDS,98.6746,85.0643,1.0,1,196180,0.00050298,77.53,88.6661,6.7089,1.4918,0,92.389675,1.068
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-20,200000000011,prod-payments,AmazonRDS,90.8281,78.3001,1.0,1,179287,0.00050661,74.62,89.7659,7.7074,0.1378,0,95.1912,0.9542
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-21,200000000011,prod-payments,AmazonRDS,87.3366,75.2902,1.0,1,165151,0.00052883,77.55,90.2459,7.6449,-0.3806,0,95.05437500000001,0.9188
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-22,200000000011,prod-payments,AmazonRDS,87.1245,75.1073,1.0,1,163002,0.0005345,69.83,89.6689,7.6976,-0.3305,0,93.79205,0.9289
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-23,200000000011,prod-payments,AmazonRDS,71.1669,61.3508,1.0,1,251618,0.00028284,16.46,88.9173,7.6448,-2.3219,1,76.03145,0.936
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-24,200000000011,prod-payments,AmazonRDS,76.2085,65.697,1.0,1,286673,0.00026584,73.06,87.5585,9.8736,-1.1495,1,77.90305000000001,0.9782
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-25,200000000011,prod-payments,AmazonRDS,102.7478,88.5757,1.0,1,306669,0.00033504,65.08,87.0954,10.3803,1.5079,0,90.99095,1.1292
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-26,200000000011,prod-payments,AmazonRDS,96.5692,83.2493,1.0,1,298889,0.00032309,79.36,87.7267,11.2733,0.7844,0,92.00925000000001,1.0496
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-27,200000000011,prod-payments,AmazonRDS,92.442,79.6914,1.0,1,183966,0.0005025,48.95,87.4259,10.9561,0.4578,0,93.444525,0.9893
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-28,200000000011,prod-payments,AmazonRDS,99.5932,85.8562,1.0,1,212045,0.00046968,79.74,87.6565,11.0562,1.0796,0,94.72087499999999,1.0514
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-29,200000000011,prod-payments,AmazonRDS,101.8641,87.8139,1.0,1,203364,0.0005009,46.88,89.4074,11.9328,1.0439,0,97.83805000000001,1.0412
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-30,200000000011,prod-payments,AmazonRDS,77.8863,67.1434,1.0,1,159438,0.00048851,35.14,91.5131,12.7363,-1.0699,1,76.875925,1.0131
arn:aws:rds:us-east-1:acct:db:db-1066,2026-05-31,200000000011,prod-payments,AmazonRDS,84.1782,72.5674,1.0,1,178333,0.00047203,13.66,92.473,11.0946,-0.7476,1,76.177925,1.105
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-01,200000000012,staging,AmazonRDS,10.9133,31.9103,1.0,1,25557,0.00042702,23.41,,,,1,,
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-02,200000000012,staging,AmazonRDS,13.665,39.9563,1.0,1,42067,0.00032484,24.19,,,,0,,
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-03,200000000012,staging,AmazonRDS,13.7905,40.3231,1.0,1,36896,0.00037377,28.46,,,,0,,
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-04,200000000012,staging,AmazonRDS,13.3155,38.9342,1.0,1,35595,0.00037408,89.42,12.7896,1.6261,0.3234,0,13.72775,0.97
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-05,200000000012,staging,AmazonRDS,14.0466,41.0719,1.0,1,35971,0.0003905,64.93,12.9211,1.3535,0.8316,0,13.590333333333334,1.0336
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-06,200000000012,staging,AmazonRDS,14.8723,43.4862,1.0,1,42358,0.00035111,57.14,13.1462,1.2757,1.3531,0,13.7044,1.0852
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-07,200000000012,staging,AmazonRDS,10.7861,31.5383,1.0,1,27124,0.00039766,71.19,13.4339,1.3411,-1.9744,1,,
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-08,200000000012,staging,AmazonRDS,13.2969,38.8798,1.0,1,29546,0.00045004,6.41,13.0556,1.5812,0.1526,1,10.849699999999999,1.2256
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-09,200000000012,staging,AmazonRDS,14.1269,41.3067,1.0,1,38172,0.00037009,82.82,13.3961,1.2688,0.576,0,14.006225,1.0086
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-10,200000000012,staging,AmazonRDS,14.1356,41.3322,1.0,1,41721,0.00033881,3.15,13.4621,1.2968,0.5194,0,14.090325,1.0032
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-11,200000000012,staging,AmazonRDS,13.2872,38.8513,1.0,1,35085,0.00037871,7.7,13.5114,1.3177,-0.1702,0,14.29535,0.9295
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-12,200000000012,staging,AmazonRDS,13.3464,39.0246,1.0,1,35076,0.0003805,40.1,13.5074,1.3185,-0.1221,0,14.1055,0.9462
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-13,200000000012,staging,AmazonRDS,14.2181,41.5735,1.0,1,42067,0.00033799,89.81,13.4073,1.2971,0.625,0,13.724025000000001,1.036
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-14,200000000012,staging,AmazonRDS,11.57,33.8304,1.0,1,24708,0.00046827,6.13,13.3139,1.1934,-1.4612,1,11.665433333333333,0.9918
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-15,200000000012,staging,AmazonRDS,12.1271,35.4593,1.0,1,25868,0.00046881,67.68,13.4259,0.9228,-1.4074,1,11.641575,1.0417
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-16,200000000012,staging,AmazonRDS,14.5177,42.4493,1.0,1,38730,0.00037484,84.49,13.2588,1.0475,1.2018,0,13.746825,1.0561
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-17,200000000012,staging,AmazonRDS,15.444,45.1578,1.0,1,42739,0.00036136,30.2,13.3146,1.1101,1.9183,0,13.84235,1.1157
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-18,200000000012,staging,AmazonRDS,13.5755,39.6945,1.0,1,40483,0.00033534,80.53,13.5015,1.3546,0.0546,0,14.38155,0.944
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-19,200000000012,staging,AmazonRDS,13.7506,40.2065,1.0,1,38356,0.0003585,32.13,13.5427,1.3513,0.1539,0,14.438825,0.9523
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-20,200000000012,staging,AmazonRDS,14.7459,43.1168,1.0,1,44857,0.00032873,48.89,13.6004,1.3502,0.8484,0,14.32195,1.0296
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-21,200000000012,staging,AmazonRDS,10.9342,31.9715,1.0,1,25265,0.00043278,70.7,13.6758,1.4041,-1.9526,1,11.945025000000001,0.9154
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-22,200000000012,staging,AmazonRDS,10.7641,31.4738,1.0,1,26650,0.00040391,7.36,13.585,1.5734,-1.7929,1,11.982050000000001,0.8984
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-23,200000000012,staging,AmazonRDS,13.5827,39.7154,1.0,1,37743,0.00035987,94.57,13.3903,1.8448,0.1043,0,14.379000000000001,0.9446
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-24,200000000012,staging,AmazonRDS,13.8211,40.4126,1.0,1,38397,0.00035995,79.95,13.2567,1.7824,0.3167,0,13.913675,0.9933
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-25,200000000012,staging,AmazonRDS,13.335,38.9913,1.0,1,38143,0.00034961,83.6,13.0249,1.5394,0.2015,0,13.975075,0.9542
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-26,200000000012,staging,AmazonRDS,13.6242,39.8368,1.0,1,40119,0.00033959,78.24,12.9905,1.5277,0.4148,0,13.871175000000001,0.9822
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-27,200000000012,staging,AmazonRDS,14.402,42.1113,1.0,1,45381,0.00031736,13.52,12.9725,1.518,0.9418,0,13.59075,1.0597
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-28,200000000012,staging,AmazonRDS,12.9716,37.9286,1.0,1,30355,0.00042733,86.43,12.9233,1.4553,0.0332,1,11.34885,1.143
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-29,200000000012,staging,AmazonRDS,14.4665,42.2997,1.0,1,35121,0.0004119,29.51,13.2144,1.1662,1.0737,1,11.699250000000001,1.2365
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-30,200000000012,staging,AmazonRDS,16.5549,48.4062,1.0,1,48192,0.00034352,91.95,13.7433,0.5424,5.1837,0,13.795575,1.2
arn:aws:rds:us-east-1:acct:db:db-1159,2026-03-31,200000000012,staging,AmazonRDS,15.5551,45.4828,1.0,1,44948,0.00034607,9.2,14.1679,1.182,1.1736,0,14.479025,1.0743
arn:aws:rds:us-east-1:acct:db:db-1159,2026-04-01,200000000012,staging,AmazonRDS,15.424,45.0995,1.0,1,46768,0.0003298,85.79,14.4156,1.2752,0.7908,0,15.03405,1.0259
arn:aws:rds:us-east-1:acct:db:db-1159,2026-04-02,200000000012,staging,AmazonRDS,13.9963,40.9247,1.0,1,44835,0.00031217,86.22,14.714,1.2236,-0.5866,0,15.483999999999998,0.9039
arn:aws:rds:us-east-1:acct:db:db-1159,2026-04-03,200000000012,staging,AmazonRDS,14.9826,43.8087,1.0,1,46954,0.00031909,24.76,14.7672,1.1755,0.1832,0,15.382575,0.974
arn:aws:rds:us-east-1:acct:db:db-1159,2026-04-04,200000000012,staging,AmazonRDS,11.741,34.3304,1.0,1,29056,0.00040408,39.9,14.8501,1.1658,-2.6669,1,12.284099999999999,0.9558
arn:aws:rds:us-east-1:acct:db:db-1159,2026-04-05,200000000012,staging,AmazonRDS,10.9522,32.024,1.0,1,27302,0.00040115,74.67,14.6743,1.5317,-2.4301,1,12.4858,0.8772
