date,linked_account_id,linked_account_name,daily_cost,traffic_volume,traffic_source,cost_ratio
2026-05-17,200000000013,dev,274.2,34242,Synthetic,0.7675266718917447
2026-05-18,200000000013,dev,402.99,50942,Synthetic,1.1295422057251314
2026-05-19,200000000013,dev,408.51,49591,Synthetic,1.1288504127239782
2026-05-20,200000000013,dev,392.26,47622,Synthetic,1.08024895351399
2026-05-21,200000000013,dev,370.28999999999996,45035,Synthetic,1.0254621845414948
2026-05-22,200000000013,dev,367.54,42200,Synthetic,1.0333487297921478
2026-05-23,200000000013,dev,237.21,28255,Synthetic,0.6769139828781086
2026-05-24,200000000013,dev,257.24,30633,Synthetic,0.7391832646426167
2026-05-25,200000000013,dev,428.3,52381,Synthetic,1.218071383590306
2026-05-26,200000000013,dev,411.67,51869,Synthetic,1.1692750283017719
2026-05-27,200000000013,dev,395.07,44899,Synthetic,1.120847721414328
2026-05-28,200000000013,dev,434.26,51785,Synthetic,1.2008975660631536
2026-05-29,200000000013,dev,424.24,54679,Synthetic,1.1474851139301157
2026-05-30,200000000013,dev,277.13,32019,Synthetic,0.7381949914570894
2026-05-31,200000000013,dev,287.68,33102,Synthetic,0.7575225233697593
2026-03-01,200000000014,data-analytics,965.39,117018,Synthetic,1.0
2026-03-02,200000000014,data-analytics,1257.02,157210,Synthetic,1.1312224117062109
2026-03-03,200000000014,data-analytics,1150.3400000000001,138119,Synthetic,1.0232065821658884
2026-03-04,200000000014,data-analytics,1182.33,151307,Synthetic,1.038251797992571
2026-03-05,200000000014,data-analytics,1217.17,152317,Synthetic,1.0543289012083676
2026-03-06,200000000014,data-analytics,1237.17,154709,Synthetic,1.0590063086532124
2026-03-07,200000000014,data-analytics,974.77,120213,Synthetic,0.8546126783055012
2026-03-08,200000000014,data-analytics,1118.56,149848,Synthetic,0.9622187048379326
2026-03-09,200000000014,data-analytics,1196.27,142079,Synthetic,1.0368075219677562
2026-03-10,200000000014,data-analytics,1233.25,133164,Synthetic,1.0579972841539698
2026-03-11,200000000014,data-analytics,1181.57,153161,Synthetic,1.013755766807701
2026-03-12,200000000014,data-analytics,1163.25,136395,Synthetic,1.0046774519916495
2026-03-13,200000000014,data-analytics,1300.74,156930,Synthetic,1.1146820495053504
2026-03-14,200000000014,data-analytics,988.79,126424,Synthetic,0.8459015231416585
2026-03-15,200000000014,data-analytics,1026.57,113319,Synthetic,0.8882075634946925
2026-03-16,200000000014,data-analytics,1261.54,141910,Synthetic,1.0827726831876072
2026-03-17,200000000014,data-analytics,1340.8600000000001,148020,Synthetic,1.1358654874796088
2026-03-18,200000000014,data-analytics,1189.71,137096,Synthetic,1.0068319256818026
2026-03-19,200000000014,data-analytics,1180.42,144764,Synthetic,0.9969005734361409
2026-03-20,200000000014,data-analytics,1274.55,156954,Synthetic,1.0798081438412865
2026-03-21,200000000014,data-analytics,976.95,118853,Synthetic,0.828866991491528
2026-03-22,200000000014,data-analytics,918.56,102440,Synthetic,0.7896652048058419
2026-03-23,200000000014,data-analytics,1124.65,119369,Synthetic,0.9833681002285872
2026-03-24,200000000014,data-analytics,1153.95,138850,Synthetic,1.033107424550346
2026-03-25,200000000014,data-analytics,1157.31,135601,Synthetic,1.040426950101395
2026-03-26,200000000014,data-analytics,1147.5700000000002,140871,Synthetic,1.0360416016426048
2026-03-27,200000000014,data-analytics,1248.4,155065,Synthetic,1.1308863665480844
2026-03-28,200000000014,data-analytics,1761.27,212813,Synthetic,1.448462177400311
2026-03-29,200000000014,data-analytics,1922.8400000000001,239510,Synthetic,1.414448733132338
2026-03-30,200000000014,data-analytics,2068.8500000000004,251107,Synthetic,1.384482499839869
2026-03-31,200000000014,data-analytics,1320.8600000000001,162704,Synthetic,0.8700416858785559
2026-04-01,200000000014,data-analytics,1322.67,153128,Synthetic,0.8578850419644826
2026-04-02,200000000014,data-analytics,1312.51,156086,Synthetic,0.8384808439958384
2026-04-03,200000000014,data-analytics,1302.98,157895,Synthetic,0.8282670328133542
2026-04-04,200000000014,data-analytics,1036.85,129526,Synthetic,0.705507428389239
2026-04-05,200000000014,data-analytics,1031.69,121365,Synthetic,0.7685733168305767
2026-04-06,200000000014,data-analytics,1158.15,142599,Synthetic,0.9553767451397703
2026-04-07,200000000014,data-analytics,1376.75,163014,Synthetic,1.1282722206612343
2026-04-08,200000000014,data-analytics,1357.85,161984,Synthetic,1.1082189353113874
2026-04-09,200000000014,data-analytics,1330.01,166220,Synthetic,1.0832867907491959
2026-04-10,200000000014,data-analytics,1321.38,142764,Synthetic,1.0739583962251007
2026-04-11,200000000014,data-analytics,1208.3,135596,Synthetic,0.9628842013950157
2026-04-12,200000000014,data-analytics,1168.3899999999999,129816,Synthetic,0.9168126732602235
2026-04-13,200000000014,data-analytics,1319.98,139915,Synthetic,1.0173077050115273
2026-04-14,200000000014,data-analytics,1401.1399999999999,162434,Synthetic,1.0769656474928764
2026-04-15,200000000014,data-analytics,1325.1499999999999,164976,Synthetic,1.0222274873682413
2026-04-16,200000000014,data-analytics,1424.17,168466,Synthetic,1.0873293479529391
2026-04-17,200000000014,data-analytics,1376.86,166857,Synthetic,1.044886215184535
2026-04-18,200000000014,data-analytics,1152.37,145815,Synthetic,0.879857897963146
2026-04-19,200000000014,data-analytics,1047.07,133989,Synthetic,0.8101802417224325
2026-04-20,200000000014,data-analytics,1302.1399999999999,155716,Synthetic,1.0095338302561774
2026-04-21,200000000014,data-analytics,1348.29,172744,Synthetic,1.0514680733730317
2026-04-22,200000000014,data-analytics,1625.65,195976,Synthetic,1.2267006591890306
2026-04-23,200000000014,data-analytics,1495.54,171950,Synthetic,1.1199047488639184
2026-04-24,200000000014,data-analytics,1514.37,176323,Synthetic,1.1175655716187878
2026-04-25,200000000014,data-analytics,1228.3000000000002,136484,Synthetic,0.8992549177104514
2026-04-26,200000000014,data-analytics,1319.31,151286,Synthetic,0.9391443621867883
2026-04-27,200000000014,data-analytics,1465.71,172736,Synthetic,1.0262874393453347
2026-04-28,200000000014,data-analytics,1595.07,199099,Synthetic,1.089959439474031
2026-04-29,200000000014,data-analytics,1589.9499999999998,207209,Synthetic,1.090260328655744
2026-04-30,200000000014,data-analytics,1611.71,180039,Synthetic,1.092746130048952
2026-05-01,200000000014,data-analytics,1548.9099999999999,189519,Synthetic,1.0466658815170635
2026-05-02,200000000014,data-analytics,1344.73,152972,Synthetic,0.8985927970223544
2026-05-03,200000000014,data-analytics,1367.87,168040,Synthetic,0.9098380360986132
2026-05-04,200000000014,data-analytics,1569.5500000000002,187111,Synthetic,1.0337850108065743
2026-05-05,200000000014,data-analytics,1510.8600000000001,164705,Synthetic,1.0030767538160663
2026-05-06,200000000014,data-analytics,1600.81,201013,Synthetic,1.0617019946107988
2026-05-07,200000000014,data-analytics,1510.22,175744,Synthetic,1.0113451226687202
2026-05-08,200000000014,data-analytics,1474.56,172223,Synthetic,0.99453876245351
2026-05-09,200000000014,data-analytics,1197.93,136062,Synthetic,0.81955374420923
2026-05-10,200000000014,data-analytics,1411.7600000000002,163869,Synthetic,0.9617183858212929
2026-05-11,200000000014,data-analytics,1622.99,198925,Synthetic,1.099892246491234
2026-05-12,200000000014,data-analytics,1501.85,178516,Synthetic,1.0186848602535628
2026-05-13,200000000014,data-analytics,1564.02,190766,Synthetic,1.0646492916205157
2026-05-14,200000000014,data-analytics,1525.3700000000001,186356,Synthetic,1.0368122286007257
2026-05-15,200000000014,data-analytics,1578.87,201975,Synthetic,1.0624159480293265
2026-05-16,200000000014,data-analytics,1449.31,170936,Synthetic,0.9522252789283444
2026-05-17,200000000014,data-analytics,1451.31,161296,Synthetic,0.9500127177446203
2026-05-18,200000000014,data-analytics,1644.85,207914,Synthetic,1.074505533064939
2026-05-19,200000000014,data-analytics,1682.7,198577,Synthetic,1.080987075583471
2026-05-20,200000000014,data-analytics,1631.94,206746,Synthetic,1.041883923807613
2026-05-21,200000000014,data-analytics,1536.3600000000001,187897,Synthetic,0.9798803499481565
2026-05-22,200000000014,data-analytics,1511.99,180249,Synthetic,0.970249696107425
2026-05-23,200000000014,data-analytics,1272.6499999999999,155381,Synthetic,0.8301077172515328
2026-05-24,200000000014,data-analytics,1358.31,178897,Synthetic,0.8937257961424221
2026-05-25,200000000014,data-analytics,1713.33,226950,Synthetic,1.120108001285107
2026-05-26,200000000014,data-analytics,1641.15,197621,Synthetic,1.0770992702796716
2026-05-27,200000000014,data-analytics,1617.77,195687,Synthetic,1.0631672731505994
2026-05-28,200000000014,data-analytics,1739.19,219933,Synthetic,1.1216042541312778
2026-05-29,200000000014,data-analytics,1742.35,200241,Synthetic,1.1002909402557568
2026-05-30,200000000014,data-analytics,1441.09,175810,Synthetic,0.8964240362066223
2026-05-31,200000000014,data-analytics,1470.3600000000001,176215,Synthetic,0.9056139597579989
2026-03-01,200000000015,ml-research,277.46,33817,Synthetic,1.0
2026-03-02,200000000015,ml-research,453.28,52127,Synthetic,1.2406054136902318
2026-03-03,200000000015,ml-research,419.65000000000003,46355,Synthetic,1.0943679969401683
2026-03-04,200000000015,ml-research,448.48,48239,Synthetic,1.1219924071375411
2026-03-05,200000000015,ml-research,458.01,51890,Synthetic,1.1133610127960794
2026-03-06,200000000015,ml-research,460.65999999999997,54011,Synthetic,1.097881265044448
2026-03-07,200000000015,ml-research,284.01,33581,Synthetic,0.7096321679070514
2026-03-08,200000000015,ml-research,328.68,43261,Synthetic,0.8065003487838137
2026-03-09,200000000015,ml-research,458.04999999999995,58005,Synthetic,1.1220665327519475
2026-03-10,200000000015,ml-research,466.42,53277,Synthetic,1.124170629168374
2026-03-11,200000000015,ml-research,442.19,53985,Synthetic,1.0680844162566165
2026-03-12,200000000015,ml-research,435.04,51142,Synthetic,1.0592094050538252
2026-03-13,200000000015,ml-research,473.45,56006,Synthetic,1.1476224444567564
2026-03-14,200000000015,ml-research,292.8,35461,Synthetic,0.7075808784691178
2026-03-15,200000000015,ml-research,299.2,37015,Synthetic,0.7304814885862266
2026-03-16,200000000015,ml-research,457.96000000000004,54022,Synthetic,1.118121002002051
2026-03-17,200000000015,ml-research,494.9,62547,Synthetic,1.1964262279229436
2026-03-18,200000000015,ml-research,450.51,50974,Synthetic,1.085992437651953
2026-03-19,200000000015,ml-research,444.03000000000003,53300,Synthetic,1.0670683351356918
2026-03-20,200000000015,ml-research,487.29999999999995,66071,Synthetic,1.1655106433867495
2026-03-21,200000000015,ml-research,274.11,33260,Synthetic,0.6598223527429411
2026-03-22,200000000015,ml-research,261.58,33639,Synthetic,0.6379133149153948
2026-03-23,200000000015,ml-research,425.05,51239,Synthetic,1.0485888887322556
2026-03-24,200000000015,ml-research,432.33000000000004,53386,Synthetic,1.0905975328929587
2026-03-25,200000000015,ml-research,436.18,52192,Synthetic,1.1060211984438053
2026-03-26,200000000015,ml-research,438.51,52172,Synthetic,1.11415722343615
2026-03-27,200000000015,ml-research,471.36,54358,Synthetic,1.2045912555857357
2026-03-28,200000000015,ml-research,322.81,39570,Synthetic,0.8105508963993373
2026-03-29,200000000015,ml-research,363.47,41759,Synthetic,0.8804655138404892
2026-03-30,200000000015,ml-research,547.9,67936,Synthetic,1.2731032742916324
2026-03-31,200000000015,ml-research,492.89,62356,Synthetic,1.122712422554277
2026-04-01,200000000015,ml-research,481.53,58842,Synthetic,1.0808858190073978
2026-04-02,200000000015,ml-research,471.21999999999997,55737,Synthetic,1.046763434649877
2026-04-03,200000000015,ml-research,476.62,58492,Synthetic,1.0569945888405925
2026-04-04,200000000015,ml-research,292.09000000000003,34509,Synthetic,0.6541308882433488
2026-04-05,200000000015,ml-research,282.32,35463,Synthetic,0.6491031574245296
2026-04-06,200000000015,ml-research,405.28,44180,Synthetic,0.9776047140715726
2026-04-07,200000000015,ml-research,490.56,57879,Synthetic,1.1842655244480311
2026-04-08,200000000015,ml-research,858.78,153211,Synthetic,1.8345128125314707
2026-04-09,200000000015,ml-research,842.98,136233,Synthetic,1.6172810068436647
2026-04-10,200000000015,ml-research,827.2,106033,Synthetic,1.4478859574766016
2026-04-11,200000000015,ml-research,682.39,85551,Synthetic,1.0882148576948223
2026-04-12,200000000015,ml-research,666.75,77131,Synthetic,0.9776515833881447
2026-04-13,200000000015,ml-research,827.85,91878,Synthetic,1.1151619067412555
2026-04-14,200000000015,ml-research,841.27,85988,Synthetic,1.0615930141584433
2026-04-15,200000000015,ml-research,819.33,95647,Synthetic,1.0413125457308492
2026-04-16,200000000015,ml-research,854.1,114895,Synthetic,1.0833156667373331
2026-04-17,200000000015,ml-research,836.5899999999999,102573,Synthetic,1.0593041597024753
2026-04-18,200000000015,ml-research,678.39,79129,Synthetic,0.8596106641951531
2026-04-19,200000000015,ml-research,643.09,78965,Synthetic,0.8183859274045472
2026-04-20,200000000015,ml-research,795.5400000000001,88013,Synthetic,1.0183731353928362
2026-04-21,200000000015,ml-research,807.78,95492,Synthetic,1.0404134819552442
2026-04-22,200000000015,ml-research,885.54,106793,Synthetic,1.1268398827128738
2026-04-23,200000000015,ml-research,862.9799999999999,103111,Synthetic,1.0963627355074763
2026-04-24,200000000015,ml-research,852.65,106363,Synthetic,1.0800909161649448
2026-04-25,200000000015,ml-research,667.37,81464,Synthetic,0.8470774893698039
2026-04-26,200000000015,ml-research,312.31,38729,Synthetic,0.4217010630438431
2026-04-27,200000000015,ml-research,485.21,56221,Synthetic,0.696877616007091
2026-04-28,200000000015,ml-research,517.52,64890,Synthetic,0.7903516465295686
2026-04-29,200000000015,ml-research,509.97,66180,Synthetic,0.8483321094769262
2026-04-30,200000000015,ml-research,526.61,60127,Synthetic,0.9521210649750494
2026-05-01,200000000015,ml-research,478.32,54850,Synthetic,0.9573758116952744
2026-05-02,200000000015,ml-research,315.18,40347,Synthetic,0.7014867477234573
2026-05-03,200000000015,ml-research,305.02,36252,Synthetic,0.6804511398004354
2026-05-04,200000000015,ml-research,483.61,62106,Synthetic,1.0794074414185184
2026-05-05,200000000015,ml-research,467.28,54832,Synthetic,1.059938625854264
2026-05-06,200000000015,ml-research,484.89,62420,Synthetic,1.1088957205536916
2026-05-07,200000000015,ml-research,464.72,56133,Synthetic,1.084701002327427
2026-05-08,200000000015,ml-research,453.64,55139,Synthetic,1.0676250865738282
2026-05-09,200000000015,ml-research,262.7,33990,Synthetic,0.6293593806684782
2026-05-10,200000000015,ml-research,329.88,38869,Synthetic,0.7836374002280501
2026-05-11,200000000015,ml-research,494.38,56533,Synthetic,1.1701341340122875
2026-05-12,200000000015,ml-research,457.65999999999997,53687,Synthetic,1.0867575571514345
2026-05-13,200000000015,ml-research,479.39,58827,Synthetic,1.1404853910283208
2026-05-14,200000000015,ml-research,462.21000000000004,51122,Synthetic,1.1005524072574886
2026-05-15,200000000015,ml-research,492.02,60924,Synthetic,1.1564346728269044
2026-05-16,200000000015,ml-research,335.18,39138,Synthetic,0.7690840195101485
2026-05-17,200000000015,ml-research,319.86,40586,Synthetic,0.736350182523761
2026-05-18,200000000015,ml-research,505.44,53391,Synthetic,1.159357223372742
2026-05-19,200000000015,ml-research,501.38,57799,Synthetic,1.1338015428948014
2026-05-20,200000000015,ml-research,497.98,54718,Synthetic,1.1193903797923617
2026-05-21,200000000015,ml-research,450.31,51804,Synthetic,1.0161177498331813
2026-05-22,200000000015,ml-research,459.05,55768,Synthetic,1.0469666362570051
2026-05-23,200000000015,ml-research,286.32,34050,Synthetic,0.6635809213532251
2026-05-24,200000000015,ml-research,301.32000000000005,35700,Synthetic,0.7026584049570258
2026-05-25,200000000015,ml-research,515.79,61402,Synthetic,1.1986554454459437
2026-05-26,200000000015,ml-research,497.71999999999997,60333,Synthetic,1.1580693304614609
2026-05-27,200000000015,ml-research,478.24,54494,Synthetic,1.1200936846507736
2026-05-28,200000000015,ml-research,533.13,66236,Synthetic,1.2149845193174826
2026-05-29,200000000015,ml-research,526.8,65310,Synthetic,1.174649287106762
2026-05-30,200000000015,ml-research,329.92,40352,Synthetic,0.7255727445238963
2026-05-31,200000000015,ml-research,336.99,41564,Synthetic,0.7329078882367746
